scenario,ev,alg,metric,seed,value
od500k,vehev2,kapusta,imp,21907,78.70497380785224
od500k,vehev1,kapusta,imp,20276,90.26199899199379
od500k,vehev2,allgreen,imp,4771,86.89470120620909
od500k,vehev1,tpn2,imp,12837,84.62669066767955
od500k,vehev2,allgreen,imp,14368,93.65356909778232
od500k,vehev1,tpn2,imp,27548,86.27470850143453
od500k,vehev2,allgreen,imp,22737,88.67605191777443
od500k,vehev3,allgreen,imp,6325,92.56734627036765
od500k,vehev2,allgreen,imp,30616,93.40037897065919
od500k,vehev2,tpn2,imp,25029,67.79886407417072
od500k,vehev2,tpn2,imp,16250,88.78256685895349
od500k,vehev1,allgreen,imp,25029,75.47895867559711
od500k,vehev3,tpn2,imp,6325,85.97600917055597
od500k,vehev2,kapusta2,imp,15239,9.062264483748372
od500k,vehev2,kapusta2,imp,31737,86.86447606413017
od500k,vehev2,kapusta,imp,10105,76.75230953318815
od500k,vehev3,tpn2,imp,15239,87.90354825150449
od500k,vehev2,tpn2,imp,31737,96.60789810377408
od500k,vehev2,kapusta2,imp,24847,-35.094441833231095
od500k,vehev2,tpn,imp,2094,92.39743712345798
od500k,vehev1,kapusta,imp,22760,89.54177095982752
od500k,vehev3,kapusta2,imp,227,60.11185466917015
od500k,vehev2,tpn2,imp,30616,90.72639966104488
od500k,vehev2,kapusta2,imp,22760,25.070635520713125
od500k,vehev1,kapusta2,imp,12811,63.456812020168755
od500k,vehev1,kapusta,imp,10105,90.01686034018216
od500k,vehev3,kapusta2,imp,4771,84.20546009380057
od500k,vehev2,kapusta2,imp,16250,-51.648207455933594
od500k,vehev2,tpn2,imp,6479,87.2258622734853
od500k,vehev2,allgreen,imp,32668,91.37495773695481
od500k,vehev2,kapusta,imp,12811,73.03683683982621
od500k,vehev2,tpn2,imp,12811,80.27952397306296
od500k,vehev1,allgreen,imp,32668,70.75579375713363
od500k,vehev2,allgreen,imp,227,90.63138046837518
od500k,vehev3,allgreen,imp,22570,89.90270380991396
od500k,vehev3,tpn2,imp,12837,88.16532340547396
od500k,vehev2,tpn2,imp,32668,68.64645553927646
od500k,vehev3,allgreen,imp,14368,90.89851471169594
od500k,vehev1,tpn,imp,12811,84.9817569108369
od500k,vehev2,tpn2,imp,227,64.97896886052506
od500k,vehev3,kapusta,imp,22760,78.19215987701769
od500k,vehev2,kapusta2,imp,17651,9.551412350178733
od500k,vehev2,tpn2,imp,22760,88.19292450953083
od500k,vehev2,tpn2,imp,27548,80.10351416893032
od500k,vehev3,kapusta2,imp,16993,71.5025535529696
od500k,vehev1,allgreen,imp,227,92.97633053752831
od500k,vehev3,allgreen,imp,11718,94.00616380148873
od500k,vehev1,allgreen,imp,22737,93.8146016168098
od500k,vehev1,kapusta2,imp,22760,75.92789934987154
od500k,vehev1,tpn2,imp,32668,67.98504623426463
od500k,vehev2,tpn,imp,21907,96.23085092977625
od500k,vehev2,allgreen,imp,22570,93.83734719092055
od500k,vehev2,tpn,imp,12811,91.69043317256723
od500k,vehev1,tpn,imp,21907,80.49415576900822
od500k,vehev3,tpn2,imp,22737,82.1602687533287
od500k,vehev1,kapusta,imp,21907,89.91518838758742
od500k,vehev3,tpn,imp,2094,91.42494003812959
od500k,vehev3,kapusta2,imp,21907,44.42508710801394
od500k,vehev3,kapusta,imp,12811,84.75739208024369
od500k,vehev1,tpn,imp,16993,80.9685781747932
od500k,vehev2,kapusta2,imp,20276,-7.414944965956671
od500k,vehev3,allgreen,imp,12837,90.61694554678232
od500k,vehev2,tpn2,imp,14368,87.90434793316176
od500k,vehev3,allgreen,imp,27548,90.69123289357599
od500k,vehev2,kapusta2,imp,227,-114.18290954936464
od500k,vehev3,kapusta2,imp,6325,29.099115696389088
od500k,vehev3,tpn2,imp,24847,88.78779495691555
od500k,vehev2,tpn2,imp,24847,83.25220868817067
od500k,vehev2,tpn,imp,30366,93.2224804425387
od500k,vehev1,tpn,imp,10105,80.75111162536986
od500k,vehev3,tpn2,imp,11718,91.78842393029375
od500k,vehev2,tpn,imp,30616,94.04356985653254
od500k,vehev3,kapusta2,imp,32556,36.85084061593944
od500k,vehev1,tpn2,imp,30366,84.54502756285072
od500k,vehev3,tpn2,imp,4771,89.37677924099371
od500k,vehev3,tpn2,imp,27422,81.46959987809474
od500k,vehev1,tpn2,imp,2094,77.70046907331228
od500k,vehev2,kapusta2,imp,11718,-272.5267581067153
od500k,vehev1,tpn2,imp,25029,74.64615190193354
od500k,vehev2,tpn2,imp,27226,88.83955249808908
od500k,vehev1,tpn2,imp,22737,81.83007769494512
od500k,vehev1,tpn2,imp,10105,81.90902028199746
od500k,vehev3,tpn2,imp,21907,87.19102275056365
od500k,vehev2,allgreen,imp,27422,93.40497169395994
od500k,vehev3,kapusta2,imp,24847,63.14408959108187
od500k,vehev3,kapusta2,imp,22760,49.637714578529334
od500k,vehev1,tpn2,imp,11718,75.88982090228973
od500k,vehev3,tpn2,imp,25029,92.05455570937804
od500k,vehev3,allgreen,imp,30366,90.19581723724524
od500k,vehev3,allgreen,imp,22737,90.28124871973453
od500k,vehev1,allgreen,imp,27422,78.88217292478825
od500k,vehev1,kapusta2,imp,31737,80.83356512504109
od500k,vehev2,kapusta2,imp,32556,-39.878457883413375
od500k,vehev3,kapusta,imp,30366,72.6470678648646
od500k,vehev3,allgreen,imp,22760,90.5713553676659
od500k,vehev1,allgreen,imp,10280,70.76873544999752
od500k,vehev3,allgreen,imp,31737,95.42328403245351
od500k,vehev2,allgreen,imp,27226,93.88923632826072
od500k,vehev1,allgreen,imp,11718,75.89863724527066
od500k,vehev1,kapusta2,imp,27422,72.02067275336186
od500k,vehev2,tpn,imp,11718,70.45746452073259
od500k,vehev3,tpn2,imp,10280,69.0419302905075
od500k,vehev3,kapusta2,imp,22737,62.738129378507935
od500k,vehev2,allgreen,imp,10280,90.9636656723055
od500k,vehev1,tpn,imp,11718,85.45240434267866
od500k,vehev3,kapusta,imp,20276,58.981655884038986
od500k,vehev1,kapusta2,imp,227,90.8655609953572
od500k,vehev3,tpn,imp,11718,94.01128323794117
od500k,vehev3,kapusta2,imp,31737,39.675304352013086
od500k,vehev3,kapusta2,imp,10280,47.95475753442919
od500k,vehev3,tpn2,imp,2094,83.74367069145774
od1500k,vehev2,allgreen,imp,6479,34.062638063699445
od1500k,vehev2,allgreen,imp,11718,-111.03945810485807
od1500k,vehev3,tpn2,imp,16993,42.23898667093076
od1500k,vehev3,kapusta2,imp,22570,35.0163977816469
od1500k,vehev1,tpn2,imp,32556,25.539217655928482
od1500k,vehev3,tpn,imp,30366,96.79359897982874
od1500k,vehev1,kapusta,imp,2094,5.5280254934413575
od1500k,vehev1,kapusta2,imp,11718,-51.37883975913209
od1500k,vehev1,tpn2,imp,14368,65.66343680051105
od1500k,vehev1,kapusta2,imp,10280,7.230922088634484
od1500k,vehev1,kapusta2,imp,15239,-48.7569320523054
od1500k,vehev3,kapusta2,imp,27548,53.78847892711109
od1500k,vehev3,tpn,imp,16993,16.051705823900953
od1500k,vehev1,tpn2,imp,6479,92.46524504480853
od1500k,vehev3,kapusta2,imp,32668,-19.223799174227942
od1500k,vehev1,allgreen,imp,12837,87.60452406547921
od1500k,vehev3,kapusta,imp,16993,-338.7045560974495
od1500k,vehev1,kapusta,imp,30366,-1.8822978794897471
od1500k,vehev1,kapusta2,imp,32556,-1.5175707025954832
od1500k,vehev2,allgreen,imp,16250,95.96993774182762
od1500k,vehev3,allgreen,imp,10105,73.34207538419714
od1500k,vehev1,allgreen,imp,22760,93.30357731510173
od1500k,vehev3,tpn2,imp,14368,62.35953790053954
od1500k,vehev3,allgreen,imp,2094,97.68923686128326
od1500k,vehev3,allgreen,imp,30616,97.33805177872974
od1500k,vehev1,tpn2,imp,17651,88.7459171671838
od1500k,vehev1,allgreen,imp,16993,77.53062091736771
od1500k,vehev1,allgreen,imp,21907,92.95566288126005
od1500k,vehev1,kapusta2,imp,10105,-23.579832568596615
od1500k,vehev1,kapusta2,imp,14368,2.911371241631089
od1500k,vehev2,kapusta2,imp,22737,-12.996879346675904
od1500k,vehev3,allgreen,imp,20276,-60.700700432238655
od1500k,vehev3,tpn2,imp,30616,96.47643881542186
od1500k,vehev2,allgreen,imp,21907,73.02605522341227
od1500k,vehev3,kapusta2,imp,11718,56.1294590606076
od1500k,vehev1,allgreen,imp,2094,94.14737778216941
od1500k,vehev1,kapusta2,imp,6479,-33.07908020190688
od1500k,vehev1,allgreen,imp,14368,93.63001854074598
od1500k,vehev2,allgreen,imp,15239,97.15114820238529
od1500k,vehev2,allgreen,imp,12811,-91.92694873120185
od1500k,vehev2,allgreen,imp,10105,-109.74818483705748
od1500k,vehev1,kapusta,imp,11718,42.49484462481775
od1500k,vehev3,tpn2,imp,27548,37.14061662305655
od1500k,vehev2,tpn2,imp,12837,72.39078826526192
od1500k,vehev1,kapusta2,imp,16993,33.457183364483875
od1500k,vehev3,kapusta,imp,2094,76.97911090760172
od1500k,vehev2,kapusta,imp,30616,-86.89411170690333
od1500k,vehev2,kapusta2,imp,16993,-252.95745655919652
od1500k,vehev3,tpn2,imp,22760,68.60936208427304
od1500k,vehev1,tpn2,imp,20276,86.95498942704663
od1500k,vehev3,allgreen,imp,12811,98.51923226013668
od1500k,vehev1,kapusta2,imp,6325,-3.51860735277969
od1500k,vehev2,kapusta2,imp,10105,-274.60820622502393
od1500k,vehev3,kapusta,imp,21907,80.68623095617635
od1500k,vehev3,kapusta2,imp,25029,58.42117927074324
od1500k,vehev3,allgreen,imp,32668,94.17662554413148
od1500k,vehev3,tpn2,imp,30366,79.52241847119852
od1500k,vehev2,tpn2,imp,27422,98.28856772278854
od1500k,vehev3,tpn,imp,12811,98.6054811664507
od1500k,vehev2,kapusta2,imp,25029,-359.67823868917657
od1500k,vehev3,kapusta,imp,30616,74.85081020674241
od1500k,vehev1,tpn2,imp,16250,77.91436451087623
od1500k,vehev2,tpn2,imp,22737,81.26769395308632
od1500k,vehev1,allgreen,imp,27548,87.54955472565355
od1500k,vehev3,tpn2,imp,32668,92.92800338778281
od1500k,vehev3,kapusta2,imp,2094,54.74857632999477
od1500k,vehev1,kapusta2,imp,2094,-39.45455892888023
od1500k,vehev1,tpn2,imp,31737,26.364909297760885
od1500k,vehev2,kapusta,imp,22760,-625.9542165698238
od1500k,vehev2,kapusta,imp,16993,-199.9219981446824
od1500k,vehev3,allgreen,imp,16993,27.770036435073607
od1500k,vehev1,tpn2,imp,21907,82.4928570392609
od1500k,vehev1,kapusta,imp,16993,24.659945170036814
od1500k,vehev2,allgreen,imp,27548,-47.79071278441145
od1500k,vehev3,allgreen,imp,17651,97.32808237221991
od1500k,vehev2,tpn2,imp,20276,36.79464960776322
od1500k,vehev3,kapusta2,imp,10105,-48.28490556985909
od1500k,vehev1,kapusta2,imp,4771,-11.270850712689008
od1500k,vehev3,tpn,imp,10105,87.97275038779524
od1500k,vehev1,allgreen,imp,12811,92.01367555661439
od1500k,vehev3,tpn,imp,21907,89.97151592756161
od1500k,vehev2,kapusta,imp,2094,-18.596728354734026
od1500k,vehev1,kapusta2,imp,30366,-45.36415893626471
od1500k,vehev1,tpn,imp,20276,46.36906418996961
od1500k,vehev2,allgreen,imp,17651,65.66104548041092
od1500k,vehev2,tpn2,imp,32556,96.48365857706975
od1500k,vehev2,allgreen,imp,16993,26.45218716690263
od1500k,vehev1,allgreen,imp,32556,49.2601419867572
od1500k,vehev3,tpn2,imp,6479,53.666793909849254
od1500k,vehev2,allgreen,imp,6325,-28.70599343036997
od1500k,vehev1,tpn2,imp,30616,81.47818080659377
od1500k,vehev2,tpn,imp,16993,33.231009236477895
od1500k,vehev1,allgreen,imp,16250,94.1256200525221
od1500k,vehev2,tpn2,imp,2094,16.02429619273139
od1500k,vehev1,kapusta2,imp,24847,20.92496624050788
od1500k,vehev1,tpn2,imp,10280,83.44508461019322
od1500k,vehev1,kapusta2,imp,27226,-35.502711462943346
od1500k,vehev2,kapusta2,imp,2094,-15.218273449178788
od1500k,vehev1,allgreen,imp,22570,85.95313693179534
od1500k,vehev1,tpn,imp,30366,26.622784384788
od1500k,vehev3,tpn2,imp,10105,81.0452081301073
od1500k,vehev2,tpn,imp,22760,61.22919289454738
od1500k,vehev2,allgreen,imp,22760,-1003.1286300530651
od1500k,vehev1,kapusta,imp,12811,25.765383956298404
od1500k,vehev1,tpn2,imp,227,88.97030281619497
od1500k,vehev1,tpn2,imp,27226,24.550894471108887
od1500k,vehev1,allgreen,imp,17651,90.86433499465123
od1500k,vehev1,tpn,imp,2094,93.04414416639905
od1500k,vehev2,kapusta,imp,30366,79.00477978832366
od1500k,vehev3,tpn,imp,30616,96.29428198919724
od1500k,vehev2,tpn2,imp,30366,91.0561493815164
od1500k,vehev2,tpn,imp,20276,21.35697319726826
od1500k,vehev3,tpn2,imp,17651,96.54356377729853
od1500k,vehev1,kapusta2,imp,21907,-21.671090226109158
od1500k,vehev3,kapusta2,imp,16250,29.07352820764758
od1500k,vehev3,kapusta2,imp,12811,67.58827014874129
od1500k,vehev2,kapusta2,imp,21907,-179.25391933751337
od1500k,vehev3,allgreen,imp,6479,49.65362736938279
od1500k,vehev3,allgreen,imp,25029,39.014651466772456
od1500k,vehev2,allgreen,imp,32556,96.78438010381296
od1500k,vehev2,kapusta2,imp,27548,-87.79498243667199
od1500k,vehev1,allgreen,imp,30616,86.96707549445843
od1500k,vehev1,allgreen,imp,10105,-11.301889953575351
od1500k,vehev3,tpn2,imp,12811,98.01087594555382
od1500k,vehev1,tpn2,imp,15239,8.77857969718372
od1500k,vehev2,tpn2,imp,17651,59.05558364651673
od1500k,vehev2,tpn2,imp,10105,62.726628018236056
od1500k,vehev1,kapusta2,imp,25029,51.67385656308754
od1500k,vehev3,kapusta,imp,10105,8.270033422353007
od1500k,vehev3,allgreen,imp,21907,91.72603026106044
od1500k,vehev1,tpn2,imp,27422,82.45678156573612
od1500k,vehev1,allgreen,imp,24847,77.96294347696463
od1500k,vehev2,allgreen,imp,24847,97.90336966932058
od1500k,vehev2,kapusta2,imp,32668,71.22161892440926
od1500k,vehev3,kapusta2,imp,30616,64.46526355000933
od1500k,vehev1,kapusta2,imp,16250,-29.28153914213909
od1500k,vehev2,kapusta2,imp,6479,44.4246676290897
od1500k,vehev1,allgreen,imp,4771,95.78092441921353
od1500k,vehev2,allgreen,imp,31737,60.76879029598409
od1500k,vehev1,allgreen,imp,15239,33.17271728092207
od1500k,vehev1,allgreen,imp,20276,89.41194240257778
od1500k,vehev2,allgreen,imp,2094,72.98008645280237
od1500k,vehev2,kapusta2,imp,4771,-127.45511699838623
od1500k,vehev2,kapusta2,imp,30616,-196.1307543609306
od1500k,vehev3,tpn2,imp,20276,60.17548800057215
od1500k,vehev1,kapusta2,imp,17651,9.499913545599469
od1500k,vehev1,kapusta2,imp,30616,-38.13422878272385
od1500k,vehev2,kapusta,imp,20276,-403.26111566216457
od1500k,vehev1,tpn2,imp,22760,84.12953757301652
od1500k,vehev2,kapusta2,imp,27422,48.12940253661074
od1500k,vehev2,kapusta2,imp,12811,-6.691648822269802
od1500k,vehev3,kapusta2,imp,17651,58.26334284400269
od1500k,vehev2,kapusta2,imp,22570,78.22416384413093
od1500k,vehev1,kapusta2,imp,22570,-33.85515051645835
od1500k,vehev2,tpn2,imp,16993,17.78339891804428
od1500k,vehev3,kapusta2,imp,14368,37.49712652744787
od1500k,vehev1,kapusta,imp,30616,39.64776145858464
od1500k,vehev3,kapusta,imp,11718,-969.4819602055875
od1500k,vehev1,tpn,imp,22760,92.1771779691188
od1500k,vehev3,kapusta2,imp,30366,63.05517726515095
od1500k,vehev1,allgreen,imp,30366,80.53318772576174
od1500k,vehev2,tpn,imp,10105,50.404232565993134
od1500k,vehev1,tpn2,imp,16993,41.26311989259644
od1500k,vehev1,allgreen,imp,6325,65.08527767984603
od1500k,vehev1,tpn,imp,30616,80.40088428909755
od1500k,vehev2,tpn2,imp,11718,-61.23435062926219
od1500k,vehev3,allgreen,imp,16250,66.57966920494556
od1500k,vehev3,allgreen,imp,27226,90.218680959005
od1500k,vehev1,kapusta2,imp,12837,14.462139597159906
od1500k,vehev2,kapusta2,imp,30366,21.281613572497825
od1500k,vehev1,tpn2,imp,12811,91.69728202491861
od1500k,vehev3,tpn2,imp,22570,93.89125768710635
od1500k,vehev1,kapusta2,imp,27548,-27.695346164895128
od1500k,vehev2,allgreen,imp,20276,-170.7611053708377
od1500k,vehev1,allgreen,imp,31737,93.52769825096578
od1500k,vehev2,kapusta2,imp,27226,50.48296129185466
od1500k,vehev2,allgreen,imp,12837,-237.0254206449601
od1500k,vehev2,tpn2,imp,22570,90.78486943883665
od1500k,vehev3,tpn,imp,20276,71.17187185710645
od1500k,vehev1,tpn2,imp,6325,-8.495402345352932
od1500k,vehev1,kapusta2,imp,22737,4.6579357721965415
od1500k,vehev2,tpn2,imp,10280,56.49665274860487
od1500k,vehev3,tpn2,imp,16250,89.27270122001147
od1500k,vehev1,kapusta2,imp,32668,0.8500284304924999
od1500k,vehev3,allgreen,imp,24847,92.25261037069305
od1500k,vehev1,allgreen,imp,6479,94.48264340520997
od1500k,vehev2,tpn2,imp,4771,65.27209269096288
od1500k,vehev2,kapusta2,imp,6325,-122.08257600555311
od1500k,vehev2,allgreen,imp,25029,31.502777717732002
od1500k,vehev2,allgreen,imp,30366,92.27210652099693
od1500k,vehev3,kapusta2,imp,20276,50.61885669075939
od1500k,vehev3,kapusta2,imp,27226,-130.07118893707553
od1500k,vehev2,tpn2,imp,15239,94.07342144322357
od1500k,vehev3,allgreen,imp,15239,93.95911505015978
od1500k,vehev2,kapusta2,imp,10280,-218.23678663866062
od1500k,vehev2,kapusta,imp,11718,-89.04187430254014
od1500k,vehev2,kapusta2,imp,14368,45.412799362206194
od1500k,vehev3,tpn,imp,22760,81.68811421457073
od1500k,vehev3,kapusta2,imp,15239,43.98027011679824
od1500k,vehev2,tpn2,imp,6325,90.39922756678604
od1500k,vehev1,tpn2,imp,24847,19.814629697830622
od1500k,vehev1,allgreen,imp,27226,68.15911404766356
od1500k,vehev1,tpn2,imp,22570,74.3874174403494
od1500k,vehev2,tpn2,imp,21907,68.6675070351532
od1500k,vehev3,tpn2,imp,27226,80.68284101137387
od1500k,vehev1,tpn2,imp,4771,20.650105269240083
od1500k,vehev3,allgreen,imp,4771,48.50396830325538
od1500k,vehev3,tpn2,imp,31737,96.09375284864706
od1500k,vehev3,kapusta2,imp,6479,69.9469333350021
od1500k,vehev1,kapusta2,imp,20276,6.119578029580575
od1500k,vehev2,kapusta,imp,21907,-159.42244576971297
od1500k,vehev1,kapusta,imp,20276,13.673168391311808
od1500k,vehev2,allgreen,imp,4771,-49.30784359870899
od1500k,vehev1,tpn2,imp,12837,60.63715424179418
od1500k,vehev2,allgreen,imp,14368,-330.485230634034
od1500k,vehev1,tpn2,imp,27548,81.34803217466245
od1500k,vehev2,allgreen,imp,22737,98.50629502664088
od1500k,vehev3,allgreen,imp,6325,98.65840844875974
od1500k,vehev2,allgreen,imp,30616,89.9523480583544
od1500k,vehev2,tpn2,imp,25029,70.87260327273513
od1500k,vehev2,tpn2,imp,16250,92.1240492757777
od1500k,vehev1,allgreen,imp,25029,92.66235070063462
od1500k,vehev3,tpn2,imp,6325,97.46962976077937
od1500k,vehev2,kapusta2,imp,15239,-117.72600782243443
od1500k,vehev2,kapusta2,imp,31737,36.65367107966963
od1500k,vehev2,kapusta,imp,10105,-443.9459672426409
od1500k,vehev3,tpn2,imp,15239,89.41467270885062
od1500k,vehev2,tpn2,imp,31737,90.37422035538386
od1500k,vehev2,kapusta2,imp,24847,-157.70592220540678
od1500k,vehev2,tpn,imp,2094,15.306706430255323
od1500k,vehev1,kapusta,imp,22760,22.196363348672854
od1500k,vehev2,tpn2,imp,30616,84.92495015949567
od1500k,vehev2,kapusta2,imp,22760,-255.85306480974316
od1500k,vehev1,kapusta2,imp,12811,-41.7668718836073
od1500k,vehev1,kapusta,imp,10105,46.249006923164224
od1500k,vehev3,kapusta2,imp,4771,34.672661557760854
od1500k,vehev2,kapusta2,imp,16250,7.133417193446167
od1500k,vehev2,tpn2,imp,6479,85.83679354624863
od1500k,vehev2,allgreen,imp,32668,97.49303411482447
od1500k,vehev2,kapusta,imp,12811,-16.504528784858085
od1500k,vehev2,tpn2,imp,12811,58.08880356395678
od1500k,vehev1,allgreen,imp,32668,93.2139156436981
od1500k,vehev2,allgreen,imp,227,-300.53796109694326
od1500k,vehev3,allgreen,imp,22570,96.62739194626987
od1500k,vehev2,tpn2,imp,32668,80.04729596758322
od1500k,vehev3,allgreen,imp,14368,36.51135641426685
od1500k,vehev1,tpn,imp,12811,87.29326796484145
od1500k,vehev2,tpn2,imp,227,48.20335539450872
od1500k,vehev3,kapusta,imp,22760,-1549.1871702503292
od1500k,vehev2,kapusta2,imp,17651,2.113373710347499
od1500k,vehev2,tpn2,imp,22760,68.31068949641221
od1500k,vehev2,tpn2,imp,27548,81.11070775158463
od1500k,vehev3,kapusta2,imp,16993,36.85710369718912
od1500k,vehev1,allgreen,imp,227,90.3751292082641
od1500k,vehev3,allgreen,imp,11718,94.87863213068037
od1500k,vehev1,allgreen,imp,22737,86.63787329128643
od1500k,vehev1,kapusta2,imp,22760,-48.15299516080118
od1500k,vehev1,tpn2,imp,32668,90.61476249714974
od1500k,vehev2,tpn,imp,21907,82.77930314186447
od1500k,vehev2,allgreen,imp,22570,88.03196430959265
od1500k,vehev2,tpn,imp,12811,83.61509020650276
od1500k,vehev1,tpn,imp,21907,90.04191503865175
od1500k,vehev3,tpn2,imp,22737,91.55820206220835
od1500k,vehev1,kapusta,imp,21907,29.42355944248648
od1500k,vehev3,tpn,imp,2094,97.79145733504453
od1500k,vehev3,kapusta2,imp,21907,71.26610395379831
od1500k,vehev3,kapusta,imp,12811,75.57702318060493
od1500k,vehev1,tpn,imp,16993,74.37169299733371
od1500k,vehev2,kapusta2,imp,20276,-651.3181817558102
od1500k,vehev2,tpn2,imp,14368,69.40628100072024
od1500k,vehev3,allgreen,imp,27548,41.96413567947764
od1500k,vehev2,kapusta2,imp,227,-58.63377119409532
od1500k,vehev3,kapusta2,imp,6325,55.68648280644513
od1500k,vehev3,tpn2,imp,24847,77.40038389806281
od1500k,vehev2,tpn2,imp,24847,98.56733611641162
od1500k,vehev2,tpn,imp,30366,92.3091367492187
od1500k,vehev1,tpn,imp,10105,40.90828023412292
od1500k,vehev3,tpn2,imp,11718,89.287568062694
od1500k,vehev2,tpn,imp,30616,95.96862515279074
od1500k,vehev1,tpn2,imp,30366,65.05298275510327
od1500k,vehev3,tpn2,imp,4771,38.349707500652066
od1500k,vehev1,tpn2,imp,2094,67.19300412539215
od1500k,vehev2,kapusta2,imp,11718,-102.26128160619616
od1500k,vehev1,tpn2,imp,25029,87.8363989266874
od1500k,vehev2,tpn2,imp,27226,92.02990184437584
od1500k,vehev1,tpn2,imp,22737,31.334230000482265
od1500k,vehev1,tpn2,imp,10105,46.20469002491474
od1500k,vehev3,tpn2,imp,21907,91.39624219301226
od1500k,vehev2,allgreen,imp,27422,99.25844181830308
od1500k,vehev3,kapusta2,imp,24847,42.16208121758308
od1500k,vehev3,kapusta2,imp,22760,-45.733791878846006
od1500k,vehev1,tpn2,imp,11718,84.44078938335946
od1500k,vehev3,tpn2,imp,25029,87.51276231848244
od1500k,vehev3,allgreen,imp,30366,93.94966369694261
od1500k,vehev3,allgreen,imp,22737,49.69398282027571
od1500k,vehev1,allgreen,imp,27422,92.79349675467894
od1500k,vehev1,kapusta2,imp,31737,-32.930351182067085
od1500k,vehev3,kapusta,imp,30366,27.582741640937147
od1500k,vehev3,allgreen,imp,22760,90.86242614117623
od1500k,vehev1,allgreen,imp,10280,89.17283225435548
od1500k,vehev3,allgreen,imp,31737,97.54022745421199
od1500k,vehev2,allgreen,imp,27226,84.3779189424523
od1500k,vehev1,allgreen,imp,11718,95.34025476202898
od1500k,vehev1,kapusta2,imp,27422,35.514105068582346
od1500k,vehev2,tpn,imp,11718,84.19186816812181
od1500k,vehev3,kapusta2,imp,22737,20.15704427493973
od1500k,vehev2,allgreen,imp,10280,81.46871348328922
od1500k,vehev1,tpn,imp,11718,94.67273321379636
od1500k,vehev3,kapusta,imp,20276,-42.01610055471372
od1500k,vehev1,kapusta2,imp,227,33.67221880574491
od1500k,vehev3,tpn,imp,11718,84.59213271589232
od1500k,vehev3,kapusta2,imp,31737,15.04012718183575
od1500k,vehev3,tpn2,imp,2094,95.86184435401175
